0x0076	backpiece
0x0077	backpiecevarindex
0x0078	bad_guys
0x0079	bad_path
0x007a	badpath
0x007b	badplaceawareness
0x007c	baimedataimtarget
0x007d	basearchetype
0x007e	basename
0x007f	begin
0x0080	begin_custom_anim
0x0081	begin_firing
0x0082	begin_firing_left
0x0083	bfire
0x0084	bgrenadeavoid
0x0085	bgrenadereturnthrow
0x0086	birthtime
0x0087	bisincombat
0x0088	blade_hide
0x0089	blade_show
0x008a	blindfire
0x008b	blockfriendlies
0x008c	blurradius
0x008d	body_animate_jnt
0x008e	bodyindex
0x008f	bottomarc
0x0090	boundingoverwatchenabled
0x0091	boxsizex
0x0092	boxsizey
0x0093	breload
0x0094	bt_createinstance
0x0095	bt_createtasktree
0x0096	bt_eventlistener
0x0097	bt_finalizebehavior
0x0098	bt_finalizeregistrar
0x0099	bt_getchildtaskid
0x009a	bt_getdemeanor
0x009b	bt_getfunction
0x009c	bt_gettaskfuncargs
0x009d	bt_init
0x009e	bt_initactions
0x009f	bt_initnodetypes
0x00a0	bt_initroot
0x00a1	bt_istreeregistered
0x00a2	bt_nativecopyaction
0x00a3	bt_nativecopybehavior
0x00a4	bt_nativeexecaction
0x00a5	bt_nativefinalizeregistrar
0x00a6	bt_nativeistreeregistered
0x00a7	bt_nativeregisteraction
0x00a8	bt_nativeregisterbehavior
0x00a9	bt_nativeregisterbehaviortotree
0x00aa	bt_nativeregistertree
0x00ab	bt_nativesetregistrar
0x00ac	bt_nativetick
0x00ad	bt_negateresult
0x00ae	bt_registeraction
0x00af	bt_registerbehavior
0x00b0	bt_registerbehaviortotree
0x00b1	bt_registerprefabtaskids
0x00b2	bt_registertaskargs
0x00b3	bt_registertree
0x00b4	bt_setregistrar
0x00b5	bt_terminateprevrunningaction
0x00b6	bt_tick
0x00b7	btgoalheight
0x00b8	btgoalradius
0x00b9	buildpathextradata
0x00ba	bullet_hitshield
0x00bb	bullethit
0x00bc	bulletsinclip
0x00bd	bulletwhizby
0x00be	burstcount
0x00bf	busebackwardstrafespace
0x00c0	call_vote
0x00c1	callsign
0x00c2	camo
0x00c3	canacquirenearbytacvisenemies
0x00c4	cancel_location
0x00c5	canclimbladders
0x00c6	candrop
0x00c7	capsule_halfheight
0x00c8	capsule_midpoint_height
0x00c9	capsule_radius
0x00ca	cautiouslookaheaddist
0x00cb	cautiousnavigation
0x00cc	chainfallback
0x00cd	chainnode
0x00ce	changearchetype
0x00cf	characterid
0x00d0	chest
0x00d1	civilian
0x00d2	civiliannameplate
0x00d3	clantag
0x00d4	classname
0x00d5	clipdistance
0x00d6	clipsize
0x00d7	code_classname
0x00d8	code_damageradius
0x00d9	code_move
0x00da	code_move_slide
0x00db	codecallback_agentadded
0x00dc	codecallback_agentdamaged
0x00dd	codecallback_agentfinishweaponchange
0x00de	codecallback_agentimpaled
0x00df	codecallback_agentkilled
0x00e0	codecallback_getprojectilespeedscale
0x00e1	codecallback_hostmigration
0x00e2	codecallback_leaderdialog
0x00e3	codecallback_omnvarschanged
0x00e4	codecallback_playeractive
0x00e5	codecallback_playerconnect
0x00e6	codecallback_playerdamage
0x00e7	codecallback_playerdisconnect
0x00e8	codecallback_playerfinishweaponchange
0x00e9	codecallback_playerimpaled
0x00ea	codecallback_playerkilled
0x00eb	codecallback_playerlaststand
0x00ec	codecallback_playermigrated
0x00ed	codecallback_playerspawned
0x00ee	codecallback_spawnpointcritscore
0x00ef	codecallback_spawnpointscore
0x00f0	codecallback_spawnpointsprecalc
0x00f1	codecallback_startgametype
0x00f2	codecallback_vehicledamage
0x00f3	color
0x00f4	color_blind_toggled
0x00f5	combat
0x00f6	combatmode
0x00f7	compositemodel
0x00f8	confirm_location
0x00f9	consecutiveKills
0x00fa	console
0x00fb	constrained
0x00fc	contact
0x00fd	convergencetime
0x00fe	count
0x00ff	cover
0x0100	cover_approach
0x0101	coverexposetype
0x0102	covernode
0x0103	coversearchinterval
0x0104	coversearchintervalafterfailure
0x0105	coverselectoroverride
0x0106	coverstarttime
0x0107	coverstate
0x0108	createstruct
0x0109	criticalbulletdamagedist
0x010a	crouch
0x010b	croucharrivaltype
0x010c	crouchblendratio
0x010d	current
0x010e	currentpose
0x010f	currentprimaryweapon
0x0110	currentweapon
0x0111	cursorhint
0x0112	custom_attach_00
0x0113	custom_attach_01
0x0114	custom_attach_02
0x0115	custom_attach_03
0x0116	custom_attach_04
0x0117	custom_attach_05
0x0118	custom_attach_06
0x0119	custom_attach_07
0x011a	custom_attach_08
0x011b	custom_attach_09
0x011c	custom_attach_10
0x011d	custom_attach_11
0x011e	custom_attach_12
0x011f	custom_attach_13
0x0120	custom_attach_14
0x0121	custom_attach_15
0x0122	damage
0x0123	damage_notdone
0x0124	damagedir
0x0125	damagelocation
0x0126	damagemod
0x0127	damagemultiplier
0x0128	damageradius
0x0129	damageshield
0x012a	damagetaken
0x012b	damageweapon
0x012c	damageyaw
0x012d	dangerreactduration
0x012e	dead
0x012f	death
0x0130	death_timer_length
0x0131	deathinvulnerabletime
0x0132	deathplant
0x0133	deaths
0x0134	deathshield
0x0135	defaultcoverselector
0x0136	delayeddeath
0x0137	deployedlmgnode
0x0138	desiredangle
0x0139	desiredstance
0x013a	destructible_type
0x013b	detonate
0x013c	diequietly
0x013d	diffusefraction
0x013e	direct
0x013f	direction
0x0140	disableautolookat
0x0141	disabledeathorient
0x0142	disablepistol
0x0143	disableplayeradsloscheck
0x0144	disablereload
0x0145	disablereloadwhilemoving
0x0146	disablerunngun
0x0147	disablesniperbehaviors
0x0148	dlight
0x0149	dmg
0x014a	doavoidanceblocking
0x014b	dodamagetoall
0x014c	dodangerreact
0x014d	doffar
0x014e	dofnear
0x014f	dog
0x0150	doghandler
0x0151	doingambush
0x0152	done
0x0153	dontattackme
0x0154	dontavoidplayer
0x0155	dontevershoot
0x0156	dontshootwhilemoving
0x0157	dosharpturnspeedscaling
0x0158	down
0x0159	downaimlimit
0x015a	drawoncompass
0x015b	droppedlmg
0x015c	dropweapon
0x015d	eftarc
0x015e	empty
0x015f	empty_offhand
0x0160	enable
0x0161	enablehudlighting
0x0162	enableshadows
0x0163	end_firing
0x0164	end_firing_left
0x0165	end_script
0x0166	enemy
0x0167	enemy_sighted
0x0168	enemy_sighted_lost
0x0169	enemy_visible
0x016a	enemyselector
0x016b	engagemaxdist
0x016c	engagemaxfalloffdist
0x016d	engagemindist
0x016e	engageminfalloffdist
0x016f	entity
0x0170	entity_used
0x0171	equip_deploy_failed
0x0172	equip_deploy_succeeded
0x0173	equippedweapons
0x0174	exclusive
0x0175	exclusiveinventory
0x0176	explode
0x0177	exposedduration
0x0178	extra
0x0179	extrascore0
0x017a	extrascore1
0x017b	extrascore2
0x017c	extrascore3
0x017d	extravarindex
0x017e	face_angle
0x017f	face_angle_3d
0x0180	face_angle_abs
0x0181	face_angle_rel
0x0182	face_current
0x0183	face_current_angles
0x0184	face_default
0x0185	face_direction
0x0186	face_enemy
0x0187	face_enemy_or_motion
0x0188	face_goal
0x0189	face_motion
0x018a	face_point
0x018b	facemotion
0x018c	failed
0x018d	falling
0x018e	falloff
0x018f	falloffstart
0x0190	fast_radar
0x0191	favoriteenemy
0x0192	finalaccuracy
0x0193	finalangles
0x0194	firetime
0x0195	first_person
0x0196	fixednode
0x0197	fixednodesaferadius
0x0198	flags
0x0199	flash
0x019a	flashbang
0x019b	follow
0x019c	followmax
0x019d	followmin
0x019e	font
0x019f	fontscale
0x01a0	footstepdetectdist
0x01a1	footstepdetectdistsprint
0x01a2	footstepdetectdistwalk
0x01a3	forcenextpathfindimmediate
0x01a4	forceragdollimmediate
0x01a5	forcesidearm
0x01a6	forcespectatorclient
0x01a7	forcestrafe
0x01a8	forcestrafefacingpos
0x01a9	foreground
0x01aa	forward
0x01ab	fov
0x01ac	fovcosine
0x01ad	fovcosinebusy
0x01ae	fovcosineperiph
0x01af	fovcosineperiphmaxdistsq
0x01b0	fovcosinez
0x01b1	fovforward
0x01b2	fovground
0x01b3	fraction
0x01b4	frag
0x01b5	frameduration
0x01b6	free
0x01b7	free_expendable
0x01b8	freecamera
0x01b9	freelook
0x01ba	front_left
0x01bb	front_right
0x01bc	frontlinedir
0x01bd	frontlineenabled
0x01be	frontlinepos
0x01bf	frontlineused
0x01c0	frontpiece
0x01c1	frontpiecevarindex
0x01c2	frontshieldanglecos
0x01c3	fusetime
0x01c4	game_extrainfo
0x01c5	generatenavmesh
0x01c6	glass_destroyed
0x01c7	glowalpha
0x01c8	glowcolor
0x01c9	goal
0x01ca	goal_changed
0x01cb	goal_reached
0x01cc	goal_yaw
0x01cd	goalheight
0x01ce	goalnode
0x01cf	goalpos
0x01d0	goalradius
0x01d1	gravity
0x01d2	grenade
0x01d3	grenade_fire
0x01d4	grenade_pullback
0x01d5	grenadeammo
0x01d6	grenadeawareness
0x01d7	grenadedanger
0x01d8	grenadereturnthrowchance
0x01d9	grenadeweapon
0x01da	groundEntChanged
0x01db	groundtype
0x01dc	gun_ads
0x01dd	gun_silencer
0x01de	gunblockedbywall
0x01df	gundiscipline
0x01e0	gunposeoverride
0x01e1	gunposeoverride_internal
0x01e2	gunshot
0x01e3	gunshot_teammate
0x01e4	hasalternate
0x01e5	hasradar
0x01e6	headindex
0x01e7	health
0x01e8	heavyweapons
0x01e9	height
0x01ea	hidein3rdperson
0x01eb	hidewhendead
0x01ec	hidewhenindemo
0x01ed	hidewheninmenu
0x01ee	high_priority
0x01ef	highlyawareradius
0x01f0	highpriorityweapon
0x01f1	hindlegstraceoffset
0x01f2	hintstring
0x01f3	hit_by_missile
0x01f4	horzalign
0x01f5	host_sucks_end_game
0x01f6	human
0x01f7	ignoreall
0x01f8	ignoreclosefoliage
0x01f9	ignoreexplosionevents
0x01fa	ignoreforfixednodesafecheck
0x01fb	ignoreme
0x01fc	ignoreplayersuppressionlines
0x01fd	ignorerandombulletdamage
0x01fe	ignoresuppression
0x01ff	ignoretriggers
0x0200	index
0x0201	infinite_energy
0x0202	info_notnull
0x0203	info_player_start
0x0204	init
0x0205	initstructs
0x0206	insolid
0x0207	intensity
0x0208	interactable
0x0209	interactive
0x020a	intermission
0x020b	interval
0x020c	intightquarters
0x020d	inventorytype
0x020e	invisible
0x020f	ironsight_off
0x0210	ironsight_on
0x0211	isalternate
0x0212	isauto
0x0213	isbeam
0x0214	isbolt
0x0215	ismelee
0x0216	isradarblocked
0x0217	issemiauto
0x0218	issuspendedvehicle
0x0219	item
0x021a	iteminventory
0x021b	j_eyeball_le
0x021c	j_eyeball_ri
0x021d	j_head
0x021e	j_left_elbow
0x021f	j_left_hand
0x0220	j_left_shoulder
0x0221	j_mainroot
0x0222	j_neck
0x0223	j_spine4
0x0224	j_spinelower
0x0225	j_spineupper
0x0226	jumpcost
0x0227	jumping
0x0228	keepclaimednode
0x0229	keepclaimednodeifvalid
0x022a	keepnodeduringscriptedanim
0x022b	key1
0x022c	key2
0x022d	killanimscript
0x022e	killcamentity
0x022f	killcamentitylookat
0x0230	kills
0x0231	known_event
0x0232	label
0x0233	ladder_down
0x0234	ladder_up
0x0235	land
0x0236	lastattacker
0x0237	lastenemysightpos
0x0238	laststand
0x0239	ledge
0x023a	left
0x023b	leftaimlimit
0x023c	leftarc
0x023d	lerpduration
0x023e	light
0x023f	lightmap
0x0240	lmaplookup
0x0241	lockorientation
0x0242	lod
0x0243	look
0x0244	lookahead
0x0245	lookaheaddir
0x0246	lookaheaddist
0x0247	lookforward
0x0248	lookposition
0x0249	lookright
0x024a	looktarget
0x024b	lookup
0x024c	low_priority
0x024d	lowresbackground
0x024e	lui_notify_callback
0x024f	luinotifyserver
0x0250	mag_eject
0x0251	mag_eject_left
0x0252	magazine
0x0253	magazinevarindex
0x0254	main
0x0255	makecorpse
0x0256	manual
0x0257	manual_ai
0x0258	manual_change
0x0259	mapentlookup
0x025a	material
0x025b	max_time
0x025c	maxammo
0x025d	maxdamage
0x025e	maxfaceenemydist
0x025f	maxfaceenemydistslow
0x0260	maxfacenewenemydist
0x0261	maxhealth
0x0262	maxrange
0x0263	maxrunngunangle
0x0264	maxsightdistsqrd
0x0265	maxvisibledist
0x0266	meleeattackdist
0x0267	meleechargedist
0x0268	meleechargedistvsplayer
0x0269	meleemaxzdiff
0x026a	meleerequested
0x026b	meleerequestedcharge
0x026c	meleeweapons
0x026d	menuresponse
0x026e	middle_left
0x026f	middle_right
0x0270	min_energy
0x0271	min_time
0x0272	mincornerspeedscalingmultiplier
0x0273	mindamage
0x0274	minpaindamage
0x0275	minusedistsq
0x0276	missile_fire
0x0277	missile_stuck
0x0278	mod_crush
0x0279	mod_explosive
0x027a	mod_explosive_bullet
0x027b	mod_falling
0x027c	mod_fire
0x027d	mod_fire_bullet
0x027e	mod_grenade
0x027f	mod_grenade_splash
0x0280	mod_head_shot
0x0281	mod_impact
0x0282	mod_melee
0x0283	mod_melee_alien
0x0284	mod_melee_dog
0x0285	mod_pistol_bullet
0x0286	mod_projectile
0x0287	mod_projectile_splash
0x0288	mod_rifle_bullet
0x0289	mod_suicide
0x028a	mod_trigger_hurt
0x028b	mod_unknown
0x028c	model
0x028d	modelname
0x028e	modifier
0x028f	modifiervarindex
0x0290	movedelta
0x0291	movedone
0x0292	movemode
0x0293	movetype
0x0294	muzzle
0x0295	muzzlevarindex
0x0296	name
0x0297	navvolume_ignoreglass
0x0298	navvolume_worldonly
0x0299	near_goal
0x029a	nearz
0x029b	neutral
0x029c	neutralsenses
0x029d	never
0x029e	newenemyreaction
0x029f	newenemyreactiondistsq
0x02a0	newenemyreactiontime
0x02a1	nextlookforcovertime
0x02a2	night_vision_off
0x02a3	night_vision_on
0x02a4	no_cover
0x02a5	no_gravity
0x02a6	noattackeraccuracymod
0x02a7	noclip
0x02a8	node
0x02a9	node_bad
0x02aa	node_out_of_range
0x02ab	node_relinquished
0x02ac	nododgemove
0x02ad	nogravity
0x02ae	nogrenadereturnthrow
0x02af	noncombat
0x02b0	none
0x02b1	nophysics
0x02b2	normal
0x02b3	normal_radar
0x02b4	northyaw
0x02b5	notarget
0x02b6	notinsolid
0x02b7	obstacle
0x02b8	offhand
0x02b9	offhand_end
0x02ba	offhandinventory
0x02bb	offhandweapon
0x02bc	offsetx
0x02bd	offsety
0x02be	ondeactivate
0x02bf	onenterstate
0x02c0	only_sky
0x02c1	onlygoodnearestnodes
0x02c2	onlytakedamagefromplayer
0x02c3	oriented
0x02c4	orientto_complete
0x02c5	origin
0x02c6	origin_offset
0x02c7	other
0x02c8	others
0x02c9	othervarindices
0x02ca	over
0x02cb	override
0x02cc	overridevarindex
0x02cd	owner
0x02ce	pacifist
0x02cf	pacifistwait
0x02d0	pain
0x02d1	parentangles
0x02d2	parentindex
0x02d3	parentname
0x02d4	parentpos
0x02d5	partname
0x02d6	path_blocked
0x02d7	path_changed
0x02d8	path_dir_change
0x02d9	path_enemy
0x02da	path_need_dodge
0x02db	path_set
0x02dc	pathenemyfightdist
0x02dd	pathenemylookahead
0x02de	pathgoalpos
0x02df	pathpending
0x02e0	pathrandompercent
0x02e1	pathsmoothmultiplier
0x02e2	pc
0x02e3	pelvis
0x02e4	pers
0x02e5	physics_finished
0x02e6	pickup
0x02e7	pistol
0x02e8	pitchconvergencetime
0x02e9	plane_waypoint
0x02ea	player
0x02eb	playerSpread
0x02ec	player_pushed
0x02ed	playercardbackground
0x02ee	playercardpatch
0x02ef	playercardpatchbacking
0x02f0	playercontrol
0x02f1	playing
0x02f2	point
0x02f3	position
0x02f4	postsharpturnlookaheaddist
0x02f5	precache
0x02f6	predicted_projectile_impact
0x02f7	predictedfacemotion
0x02f8	preferreddrop
0x02f9	prevanimdelta
0x02fa	prevcovernode
0x02fb	previous
0x02fc	prevnode
0x02fd	prevscript
0x02fe	primary
0x02ff	primaryinventory
0x0300	primaryoffhand
0x0301	primaryweapon
0x0302	primaryweapons
0x0303	projectile_impact
0x0304	projectile_ping
0x0305	prone
0x0306	proneok
0x0307	providecoveringfire
0x0308	ps4
0x0309	psoffsettime
0x030a	pushable
0x030b	radarmode
0x030c	radarshowenemydirection
0x030d	radarstrength
0x030e	radius
0x030f	ragdoll_early_result
0x0310	reached_end_node
0x0311	reached_wait_node
0x0312	reached_wait_speed
0x0313	reacquiresteptime
0x0314	readonly
0x0315	reargrip
0x0316	reargripvarindex
0x0317	receiver
0x0318	receivervarindex
0x0319	reflection_clear_color
0x031a	relativedir
0x031b	reload
0x031c	reload_start
0x031d	remainexposedendtime
0x031e	rendertotexture
0x031f	repeatcoverfindiffailed
0x0320	requestarrivalnotify
0x0321	requestdifferentcover
0x0322	requestedgoalpos
0x0323	result
0x0324	reticle
0x0325	return_pitch
0x0326	reverse
0x0327	right
0x0328	rightaimlimit
0x0329	rightarc
0x032a	rigindex
0x032b	riotshield_damaged
0x032c	rocket
0x032d	rocketammo
0x032e	rotatedone
0x032f	rotation
0x0330	run
0x0331	runcost
0x0332	runngun
0x0333	runnguntime
0x0334	runpassthroughtype
0x0335	runto_arrived
0x0336	safetochangescript
0x0337	scalex
0x0338	scaley
0x0339	scavenger
0x033a	scavengerinventory
0x033b	scope
0x033c	scope_ads
0x033d	scope_cap
0x033e	scope_center
0x033f	scope_top
0x0340	scopevarindex
0x0341	score
0x0342	script
0x0343	script_brushmodel
0x0344	script_damage
0x0345	script_delay
0x0346	script_delete
0x0347	script_earthquake
0x0348	script_envonly
0x0349	script_exploder
0x034a	script_linkname
0x034b	script_linkto
0x034c	script_model
0x034d	script_noteworthy
0x034e	script_origin
0x034f	script_parent
0x0350	script_parentname
0x0351	script_pushable
0x0352	script_radius
0x0353	script_rumble
0x0354	script_trace
0x0355	script_vehicle
0x0356	script_vehicle_collision
0x0357	script_vehicle_collmap
0x0358	script_vehicle_corpse
0x0359	script_visionset
0x035a	script_zone
0x035b	scriptable
0x035c	scriptable_initialize
0x035d	scriptable_notify_callback
0x035e	scriptable_touched
0x035f	scriptable_post_initialize
0x0360	scriptable_used
0x0361	scriptbundlename
0x0362	scriptedarrivalent
0x0363	scriptgoalpos
0x0364	search_end
0x0365	secondaryoffhand
0x0366	secondaryweapon
0x0367	sentry
0x0368	sentry_offline
0x0369	sessionstate
0x036a	sessionteam
0x036b	shapeindex
0x036c	sharpturnforceusevelocity
0x036d	sharpturnlookaheaddist
0x036e	sharpturnnotifydist
0x036f	sharpturntooclosetodestdist
0x0370	shoot_firstshot
0x0371	shootparams_bconvergeontarget
0x0372	shootparams_burstcount
0x0373	shootparams_buseentinshootcalc
0x0374	shootparams_ent
0x0375	shootparams_fastburst
0x0376	shootparams_numburstsleft
0x0377	shootparams_objective
0x0378	shootparams_pos
0x0379	shootparams_readid
0x037a	shootparams_shotsperburst
0x037b	shootparams_starttime
0x037c	shootparams_style
0x037d	shootparams_taskid
0x037e	shootparams_valid
0x037f	shootparams_writeid
0x0380	shootstyleoverride
0x0381	shouldinitiallyattackfromexposed
0x0382	showinkillcam
0x0383	shufflenode
0x0384	sidearm
0x0385	sightlatency
0x0386	silenced_shot
0x0387	slidevelocity
0x0388	slowmo_active
0x0389	slowmo_passive
0x038a	smartfacingpos
0x038b	smoke
0x038c	snd_channelvolprio_holdbreath
0x038d	snd_channelvolprio_pain
0x038e	snd_channelvolprio_shellshock
0x038f	snd_enveffectsprio_level
0x0390	snd_enveffectsprio_shellshock
0x0391	sort
0x0392	sound_blend
0x0393	sound_transient_soundbanks
0x0394	space
0x0395	spaceship_accel
0x0396	spaceship_boosting
0x0397	spaceship_mode
0x0398	spaceship_rotaccel
0x0399	spaceship_rotvel
0x039a	spaceship_vel
0x039b	spawned
0x039c	spawner
0x039d	spawnflags
0x039e	spectatekillcam
0x039f	spectating_cycle
0x03a0	spectator
0x03a1	speed
0x03a2	speedscalemult
0x03a3	splatter
0x03a4	splinenode_angles
0x03a5	splinenode_corridor_height
0x03a6	splinenode_corridor_width
0x03a7	splinenode_label
0x03a8	splinenode_speed
0x03a9	splinenode_string
0x03aa	splinenode_tension
0x03ab	splinenode_throttle
0x03ac	splittime
0x03ad	sprint_begin
0x03ae	sprint_end
0x03af	squadmovementallowed
0x03b0	squadnumber
0x03b1	squareaspectratio
0x03b2	stairsstate
0x03b3	stand
0x03b4	start_blend
0x03b5	start_move
0x03b6	start_ragdoll
0x03b7	startammo
0x03b8	startpos
0x03b9	statelocked
0x03ba	statusicon
0x03bb	stealth
0x03bc	stickerslot0
0x03bd	stickerslot1
0x03be	stickerslot2
0x03bf	stickerslot3
0x03c0	stop
0x03c1	stop_soon
0x03c2	stopanim
0x03c3	stopanimdistsq
0x03c4	stopsoonnotifydist
0x03c5	subpartname
0x03c6	subpartstate
0x03c7	suncolor
0x03c8	sundirection
0x03c9	sunlight
0x03ca	superMeterProgress
0x03cb	suppression
0x03cc	suppressionTime
0x03cd	suppression_end
0x03ce	suppressiondecrement
0x03cf	suppressionduration
0x03d0	suppressionmeter
0x03d1	suppressionstarttime
0x03d2	suppressionwait
0x03d3	surfacetype
0x03d4	surprisedbymedistsq
0x03d5	suspendvehicle
0x03d6	swimmer
0x03d7	syncedmeleetarget
0x03d8	tag
0x03d9	tag_aim
0x03da	tag_aim_animated
0x03db	tag_aim_pivot
0x03dc	tag_barrel
0x03dd	tag_blade_off
0x03de	tag_body
0x03df	tag_brass
0x03e0	tag_butt
0x03e1	tag_cambone
0x03e2	tag_camera
0x03e3	tag_charge_fx01
0x03e4	tag_charge_fx02
0x03e5	tag_charge_fx03
0x03e6	tag_charge_fx04
0x03e7	tag_charge_fx05
0x03e8	tag_charge_fx06
0x03e9	tag_charge_fx07
0x03ea	tag_charge_fx08
0x03eb	tag_charge_fx09
0x03ec	tag_charge_fx10
0x03ed	tag_charge_fx11
0x03ee	tag_charge_fx12
0x03ef	tag_charge_fx13
0x03f0	tag_charge_fx14
0x03f1	tag_charge_fx15
0x03f2	tag_charge_fx16
0x03f3	tag_clip
0x03f4	tag_detach
0x03f5	tag_engine_left
0x03f6	tag_engine_right
0x03f7	tag_eotech_reticle
0x03f8	tag_eye
0x03f9	tag_flash
0x03fa	tag_flash_2
0x03fb	tag_flash_silenced
0x03fc	tag_fx
0x03fd	tag_gasmask
0x03fe	tag_gasmask2
0x03ff	tag_glass_ads
0x0400	tag_glass_ads2
0x0401	tag_glass_hip
0x0402	tag_glass_hip2
0x0403	tag_ik_loc_le
0x0404	tag_ik_loc_le_foregrip
0x0405	tag_ik_loc_le_launcher
0x0406	tag_ik_loc_le_shotgun
0x0407	tag_inhand
0x0408	tag_knife_fx
0x0409	tag_laser
0x040a	tag_launcher
0x040b	tag_magnifier_eotech_reticle
0x040c	tag_motion_tracker_bl
0x040d	tag_motion_tracker_br
0x040e	tag_motion_tracker_fx
0x040f	tag_motion_tracker_tl
0x0410	tag_origin
0x0411	tag_player
0x0412	tag_popout
0x0413	tag_reticle_acog
0x0414	tag_reticle_hamr
0x0415	tag_reticle_on
0x0416	tag_reticle_red_dot
0x0417	tag_reticle_reflex
0x0418	tag_reticle_tavor_scope
0x0419	tag_reticle_thermal_scope
0x041a	tag_shield_back
0x041b	tag_shotgun
0x041c	tag_show_alt
0x041d	tag_stowed_back
0x041e	tag_stowed_hip_rear
0x041f	tag_sync
0x0420	tag_turret
0x0421	tag_turret_base
0x0422	tag_weapon
0x0423	tag_weapon_chest
0x0424	tag_weapon_left
0x0425	tag_weapon_right
0x0426	tag_wheel_back_left
0x0427	tag_wheel_back_right
0x0428	tag_wheel_front_left
0x0429	tag_wheel_front_right
0x042a	tag_wheel_middle_left
0x042b	tag_wheel_middle_right
0x042c	tagname
0x042d	takedamage
0x042e	target
0x042f	target_script_trigger
0x0430	targetname
0x0431	team
0x0432	team3
0x0433	teammode_axisallies
0x0434	teammode_ffa
0x0435	teammovewaittime
0x0436	thermal
0x0437	thermalbodymaterial
0x0438	third_person
0x0439	threatbias
0x043a	threatbiasgroup
0x043b	threatsight
0x043c	threatsightdistmax
0x043d	threatsightdistmin
0x043e	threatsightratemax
0x043f	threatsightratemin
0x0440	threshold
0x0441	throwbackweapon
0x0442	throwingknife
0x0443	timemodified
0x0444	top
0x0445	toparc
0x0446	totalscore
0x0447	touch
0x0448	touching_platform
0x0449	trackmoverup
0x044a	transient_entity
0x044b	transients_synced
0x044c	traverse_complete
0x044d	traverse_soon
0x044e	traversecost
0x044f	traversesoonnotifydist
0x0450	trigger
0x0451	trigger_damage
0x0452	trigger_use
0x0453	trigger_use_touch
0x0454	triggervarindex
0x0455	truck_cam
0x0456	turningpoint
0x0457	turnrate
0x0458	turnthreshold
0x0459	turret_deactivate
0x045a	turret_fire
0x045b	turret_no_vis
0x045c	turret_not_on_target
0x045d	turret_on_target
0x045e	turret_on_vistarget
0x045f	turret_pitch_clamped
0x0460	turret_rotate_stopped
0x0461	turret_yaw_clamped
0x0462	turretinvulnerability
0x0463	turretownerchange
0x0464	turretstatechange
0x0465	type
0x0466	underbarrel
0x0467	underbarrelvarindex
0x0468	unittype
0x0469	unresolved_collision
0x046a	unsafe
