0x0052	botsetdifficulty
0x0053	botsetdifficultysetting
0x0054	botsetflag
0x0055	botsetpathingstyle
0x0056	botsetpersonality
0x0057	botsetscriptenemy
0x0058	botsetscriptgoal
0x0059	botsetscriptgoalnode
0x005a	botsetscriptmove
0x005b	botsetstance
0x005c	botthrowscriptedgrenade
0x005d	botisthrowingscriptedgrenade
0x005e	buttonpressed
0x005f	cameralinkto
0x0060	cameraunlink
0x0061	canattackenemynode
0x0062	canattackenemynodefromexposed
0x0063	cancelmantle
0x0064	canmantle
0x0065	canplayerplacesentry
0x0066	canplayerplacetank
0x0067	cansee
0x0068	canshoot
0x0069	canshootenemy
0x006a	canspawnbotortestclient
0x006b	canuseturret
0x006c	capturnrate
0x006d	castdistantshadows
0x006e	castshadows
0x006f	castspotshadows
0x0070	changefontscaleovertime
0x0071	checkgrenadelaunch
0x0072	checkgrenadelaunchpos
0x0073	checkgrenadethrow
0x0074	checkgrenadethrowpos
0x0075	checkprone
0x0076	clearalltextafterhudelem
0x0077	clearanim
0x0078	clearclienttriggeraudiozone
0x0079	clearenemy
0x007a	clearentitytarget
0x007b	clearfixednodesafevolume
0x007c	cleargoalvolume
0x007d	cleargoalyaw
0x007e	clearlookatent
0x007f	clearperks
0x0080	clearpitchorient
0x0081	clearportableradar
0x0082	clearpotentialthreat
0x0083	clearpriorityclienttriggeraudiozone
0x0084	clearscrambler
0x0085	cleartargetent
0x0086	cleartargetentity
0x0087	cleartargetyaw
0x0088	clearturrettarget
0x0089	clearviewmodeladdons
0x008a	clientclaimtrigger
0x008b	clientreleasetrigger
0x008c	cloneagent
0x008d	clonebrushmodeltoscriptmodel
0x008e	cloneplayer
0x008f	closeingamemenu
0x0090	closemenu
0x0091	closepopupmenu
0x0092	connectnode
0x0093	connectpaths
0x0094	controlslinkto
0x0095	controlsunlink
0x0096	damageconetrace
0x0097	deactivateallocclusion
0x0098	deactivateeq
0x0099	deactivateocclusion
0x009a	deactivatereverb
0x009b	delete
0x009c	destroy
0x009d	detach
0x009e	detachall
0x009f	detachshieldmodel
0x00a0	detonate
0x00a1	digitaldistortsetparams
0x00a2	disableaimassist
0x00a3	disableautoreload
0x00a4	disablebreaching
0x00a5	disableforcethirdpersonwhenspectating
0x00a6	disableforcehelmetwhenspectating
0x00a7	disableforceviewmodeldof
0x00a8	disablegrenadetouchdamage
0x00a9	disableinvulnerability
0x00aa	disablemissileboosting
0x00ab	disablemissilestick
0x00ac	disableoffhandweapons
0x00ad	disableplayeruse
0x00ae	disableslowaim
0x00af	disableturretdismount
0x00b0	disableusability
0x00b1	disableweaponpickup
0x00b2	disableweapons
0x00b3	disableweaponswitch
0x00b4	disconnectnode
0x00b5	disconnectpaths
0x00b6	dismountvehicle
0x00b7	dockmovingplatform
0x00b8	dodamage
0x00b9	doesnodeallowstance
0x00ba	setcovermultinodetype
0x00bb	iscovermultinode
0x00bc	reevaluatemultinode
0x00bd	dontcastdistantshadows
0x00be	dontcastshadows
0x00bf	dontinterpolate
0x00c0	dospawn
0x00c1	drivevehicleandcontrolturret
0x00c2	drivevehicleandcontrolturretoff
0x00c3	dropitem
0x00c4	dropscavengerbag
0x00c5	dropweapon
0x00c6	emissiveblend
0x00c7	setclientloadoutinfo
0x00c8	setclientextrasuper
0x00c9	setclientweaponinfo
0x00ca	setkillstreakpoints
0x00cb	setnextkillstreakcost
0x00cc	setgametypevip
0x00cd	getgametypevip
0x00ce	setnoteworthykillstreakactive
0x00cf	getnoteworthykillstreakactive
0x00d0	setspecialactive
0x00d1	getspecialactive
0x00d2	enableaimassist
0x00d3	enableanimstate
0x00d4	enableautoreload
0x00d5	enablebreaching
0x00d6	enabledeathshield
0x00d7	enableequipdeployvfx
0x00d8	enableforceviewmodeldof
0x00d9	enablegrenadetouchdamage
0x00da	enablehealthshield
0x00db	enableinvulnerability
0x00dc	enablelinkto
0x00dd	enablemissileboosting
0x00de	enablemissilestick
0x00df	enablemousesteer
0x00e0	enableoffhandweapons
0x00e1	enableplayeruse
0x00e2	enableslowaim
0x00e3	enableturretdismount
0x00e4	enableusability
0x00e5	enableweaponpickup
0x00e6	enableweapons
0x00e7	enableweaponswitch
0x00e8	endlocationselection
0x00e9	enterprone
0x00ea	exitprone
0x00eb	fadeoutshellshock
0x00ec	fadeovertime
0x00ed	findbestcovernode
0x00ee	findcovernode
0x00ef	findnearbycovernode
0x00f0	findreacquiredirectpath
0x00f1	findshufflecovernode
0x00f2	finishagentdamage
0x00f3	finishplayerdamage
0x00f4	fireweapon
0x00f5	flagenemyunattackable
0x00f6	forcedeathfall
0x00f7	forcemantle
0x00f8	forcemovingplatformentity
0x00f9	forcestartnegotiation
0x00fa	forceteleport
0x00fb	forcethirdpersonwhenspectating
0x00fc	forcehelmetwhenspectating
0x00fd	forceusehintoff
0x00fe	forceusehinton
0x00ff	forceviewmodelanimation
0x0100	fragbuttonpressed
0x0101	freeentitysentient
0x0102	makecorpse
0x0103	suspendvehicle
0x0104	wakeupvehicle
0x0105	issuspendedvehicle
0x0106	freezecontrols
0x0107	freezelookcontrols
0x0108	getaimangle
0x0109	getweaponhudiconoverrideammo
0x010a	getammocount
0x010b	getammotype
0x010c	getanglestolikelyenemypath
0x010d	getanimentry
0x010e	getanimindexfromalias
0x010f	hasanimalias
0x0110	getanimentrycount
0x0111	getanimentryname
0x0112	getanimtime
0x0113	getanimweight
0x0114	getanimrate
0x0115	getattachignorecollision
0x0116	getattachmodelname
0x0117	getattachpos
0x0118	getattachsize
0x0119	getattachtagname
0x011a	getbarrelspinrate
0x011b	getbobrate
0x011c	getcentroid
0x011d	getclanidhigh
0x011e	getclanidlow
0x011f	getskill
0x0120	getclanwarsbonus
0x0121	getclosestenemysqdist
0x0122	getcorpseanim
0x0123	getcorpseentity
0x0124	getcovernode
0x0125	getcurrentoffhand
0x0126	getcurrentprimaryweapon
0x0127	getcurrentweapon
0x0128	getcurrentweaponclipammo
0x0129	getcustomizationbody
0x012a	getcustomizationhead
0x012b	getcustomizationviewmodel
0x012c	getdroptofloorposition
0x012d	getenemyinfo
0x012e	getenemysqdist
0x012f	getentitynumber
0x0130	getentityvelocity
0x0131	geteye
0x0132	getfireteammembers
0x0133	getfixednodesafevolume
0x0134	getfractionmaxammo
0x0135	getfractionstartammo
0x0136	getgoalspeedmph
0x0137	getgoalvolume
0x0138	getgroundenttype
0x0139	getguid
0x013a	gethighestnodestance
0x013b	gethybridscopestate
0x013c	getistouchingentities
0x013d	getjointype
0x013e	getlightcolor
0x013f	getlightfovinner
0x0140	getlightfovouter
0x0141	getlightintensity
0x0142	getlightuvintensity
0x0143	getlightradius
0x0144	getlinkedchildren
0x0145	getlinkedparent
0x0146	getlocalplayerprofiledata
0x0147	getlookaheaddir
0x0148	getmlgspectatorteam
0x0149	setmlgspectatorfromlobbydata
0x014a	ismlgfollower
0x014b	getmode
0x014c	getmotionangle
0x014d	getmotiontrackervisible
0x014e	getmovingplatformparent
0x014f	getmuzzleangle
0x0150	getmuzzlepos
0x0151	getmuzzlesideoffsetpos
0x0152	getnearestnode
0x0153	getnegotiationendnode
0x0154	getnegotiationendpos
0x0155	getnegotiationstartnode
0x0156	getnodenumber
0x0157	getnonstick
0x0158	getnormalhealth
0x0159	getnormalizedcameramovement
0x015a	getnormalizedmovement
0x015b	getoffhandprimaryclass
0x015c	getoffhandsecondaryclass
0x015d	getorigin
0x015e	getpathgoalpos
0x015f	getplayerangles
0x0160	getplayeruseentity
0x0161	getplayerdata
0x0162	getplayerintelisfound
0x0163	getplayerknifemodel
0x0164	getplayersetting
0x0165	getplayerssightingme
0x0166	getplayerviewheight
0x0167	getplayerweaponmodel
0x0168	getpointinbounds
0x0169	getrestedtime
0x016a	getshootatpos
0x016b	getsightedplayers
0x016c	getspectatingplayer
0x016d	getstance
0x016e	gettagangles
0x016f	gettagorigin
0x0170	tagexists
0x0171	gettargetentity
0x0172	getthirdpersoncrosshairoffset
0x0173	getthreatbiasgroup
0x0174	getturret
0x0175	getturretowner
0x0176	getturrettarget
0x0177	getturretweaponinfo
0x0178	getucdidhigh
0x0179	getucdidlow
0x017a	getvalidcoverpeekouts
0x017b	getvalidcovermultinodetypes
0x017c	getvehicleowner
0x017d	getownedvehicle
0x017e	getvelocity
0x017f	getviewkickscale
0x0180	getviewmodel
0x0181	getvieworigin
0x0182	getweaponammoclip
0x0183	getweaponammostock
0x0184	getweaponhudiconoverride
0x0185	getweaponslist
0x0186	getweaponslistall
0x0187	getweaponslistexclusives
0x0188	getweaponslistitems
0x0189	getweaponslistoffhands
0x018a	getweaponslistprimaries
0x018b	getweaponslistmodelonly
0x018c	getwheelsurface
0x018d	getxuid
0x018e	giveachievement
0x018f	givemaxammo
0x0190	givestartammo
0x0191	giveweapon
0x0192	glanceatentity
0x0193	glanceatpos
0x0194	hasenemybeenseen
0x0195	hasfemalecustomizationmodel
0x0196	hasloadedcustomizationplayerview
0x0197	hasperk
0x0198	hasweapon
0x0199	hide
0x019a	hideallparts
0x019b	hidehud
0x019c	hideonclient
0x019d	hidepart
0x019e	hidepart_allinstances
0x019f	hidepartandchildren_allinstances
0x01a0	hideviewmodel
0x01a1	hudoutlinedisable
0x01a2	hudoutlinedisableforclient
0x01a3	hudoutlinedisableforclients
0x01a4	hudoutlineenable
0x01a5	hudoutlineenableforclient
0x01a6	hudoutlineenableforclients
0x01a7	hudoutlineviewmodelenable
0x01a8	hudoutlineviewmodeldisable
0x01a9	initriotshieldhealth
0x01aa	invisiblenotsolid
0x01ab	iprintln
0x01ac	iprintlnbold
0x01ad	isbadguy
0x01ae	iscovervalidagainstenemy
0x01af	isdualwielding
0x01b0	isenemyaware
0x01b1	iseqenabled
0x01b2	isfireteamleader
0x01b3	isfiring
0x01b4	isfiringturret
0x01b5	isfiringvehicleturret
0x01b6	isgrenadepossafe
0x01b7	ishost
0x01b8	isindoor
0x01b9	isingoal
0x01ba	isinscriptedstate
0x01bb	isitemunlocked
0x01bc	isknownenemyinradius
0x01bd	isknownenemyinvolume
0x01be	isleaning
0x01bf	islinked
0x01c0	islookingat
0x01c1	ismantling
0x01c2	ismeleeing
0x01c3	getmeleeattacktype
0x01c4	getmeleeattackvariant
0x01c5	getmeleeattackisalternate
0x01c6	ismlgspectator
0x01c7	ismovementfromgamepad
0x01c8	ismovesuppressed
0x01c9	isocclusionenabled
0x01ca	isoffhandweaponreadytothrow
0x01cb	isonground
0x01cc	isonladder
0x01cd	setbountycount
0x01ce	setperkicon
0x01cf	setsquadindex
0x01d0	getlobbysquadindex
0x01d1	ispathdirect
0x01d2	isragdoll
0x01d3	isreloading
0x01d4	issighted
0x01d5	issplitscreenplayer
0x01d6	issplitscreenplayerprimary
0x01d7	getothersplitscreenplayer
0x01d8	issprinting
0x01d9	issprintsliding
0x01da	isstanceallowed
0x01db	issuppressed
0x01dc	issuppressionwaiting
0x01dd	isswitchingweapon
0x01de	israisingweapon
0x01df	isdroppingweapon
0x01e0	istalking
0x01e1	isthrowinggrenade
0x01e2	istouching
0x01e3	istriggerenabled
0x01e4	isturretready
0x01e5	isusingonlinedataoffline
0x01e6	isusingturret
0x01e7	iswaitingonsound
0x01e8	itemweaponsetammo
0x01e9	joltbody
0x01ea	jumpbuttonpressed
0x01eb	kc_regweaponforfxremoval
0x01ec	kill
0x01ed	laseraltoff
0x01ee	laseralton
0x01ef	laseraltviewoff
0x01f0	laseraltviewon
0x01f1	laserforceoff
0x01f2	laserforceon
0x01f3	laserhidefromclient
0x01f4	laseroff
0x01f5	laseron
0x01f6	lastknownpos
0x01f7	lastknowntime
0x01f8	laststandrevive
0x01f9	launch
0x01fa	lerpfov
0x01fb	lerpfovscalefactor
0x01fc	lerpviewangleclamp
0x01fd	linkto
0x01fe	linktoblendtotag
0x01ff	linktomoveoffset
0x0200	linktoplayerview
0x0201	linktoplayerviewfollowremoteeyes
0x0202	linktoplayerviewignoreparentrot
0x0203	linkwaypointtotargetwithoffset
0x0204	loadcustomizationplayerview
0x0205	localtoworldcoords
0x0206	logmatchdatadeath
0x0207	logclientmatchdatadeath
0x0208	logplayerendmatchdata
0x0209	logmatchdatalife
0x020a	logstring
0x020b	magicgrenade
0x020c	magicgrenademanual
0x020d	makecollidewithitemclip
0x020e	makeentitynomeleetarget
0x020f	makeentitysentient
0x0210	makefakeai
0x0211	makeportableradar
0x0212	makescrambler
0x0213	maketurretinoperable
0x0214	maketurretoperable
0x0215	makeunusable
0x0216	makeusable
0x0217	makevehiclesolid
0x0218	makevehiclesolidcapsule
0x0219	makevehiclesolidsphere
0x021a	markforeyeson
0x021b	maymovefrompointtopoint
0x021c	maymovetopoint
0x021d	melee
0x021e	meleebuttonpressed
0x021f	missile_cleartarget
0x0220	missile_setflightmodedirect
0x0221	missile_setflightmodetop
0x0222	missile_settargetent
0x0223	missile_settargetpos
0x0224	motionblurhqdisable
0x0225	motionblurhqenable
0x0226	mountvehicle
0x0227	movegravity
0x0228	moveovertime
0x0229	moveshieldmodel
0x022a	moveslide
0x022b	moveto
0x022c	movex
0x022d	movey
0x022e	movez
0x022f	nearclaimnode
0x0230	nearclaimnodeandangle
0x0231	nearnode
0x0232	newpip
0x0233	nightvisiongogglesforceoff
0x0234	nightvisiongogglesforceon
0x0235	nightvisionviewoff
0x0236	activatenightvisionblind
0x0237	setnightvisionblindweight
0x0238	nightvisionviewon
0x0239	nodeisdisconnected
0x023a	notifyonplayercommand
0x023b	notifyonplayercommandremove
0x023c	notsolid
0x023d	openmenu
0x023e	openpopupmenu
0x023f	openpopupmenunomouse
0x0240	orientmode
0x0241	painvisionoff
0x0242	painvisionon
0x0243	physicslaunchclient
0x0244	physicslaunchserver
0x0245	physicslaunchserveritem
0x0246	physicswarpto
0x0247	pickupgrenade
0x0248	pingplayer
0x0249	placespawnpoint
0x024a	playcontextsound
0x024b	player_recoilscaleoff
0x024c	player_recoilscaleon
0x024d	playerads
0x024e	playerclearstreamorigin
0x024f	playerforcedeathanim
0x0250	playerhide
0x0251	playerlinkedoffsetdisable
0x0252	playerlinkedoffsetenable
0x0253	playerlinkedsetforceparentvisible
0x0254	playerlinkedsetusebaseangleforviewclamp
0x0255	playerlinkedsetviewznear
0x0256	playerlinkedturretanglesdisable
0x0257	playerlinkedturretanglesenable
0x0258	playerlinkeduselinkedvelocity
0x0259	playerlinkto
0x025a	playerlinktoabsolute
0x025b	playerlinktoblend
0x025c	playerlinktodelta
0x025d	playerlinkweaponviewtodelta
0x025e	playermount
0x025f	playermounttype
0x0260	playersetgroundreferenceent
0x0261	playersetstreamorigin
0x0262	playexplosionsound
0x0263	playfx
0x0264	playlocalsound
0x0265	playloopsound
0x0266	playrumblelooponentity
0x0267	playrumbleonentity
0x0268	playrumbleonpositionforclient
0x0269	playrumblelooponpositionforclient
0x026a	playsound
0x026b	playsoundatviewheight
0x026c	playsoundonmovingent
0x026d	playsoundtoplayer
0x026e	playsoundtoteam
0x026f	playsurfacesound
0x0270	predictstreampos
0x0271	clearpredictedstreampos
0x0272	ispredictedstreamposready
0x0273	pushplayer
0x0274	pushplayervector
0x0275	queuedialogforplayer
0x0276	radiusdamage
0x0277	reacquiremove
0x0278	reacquirestep
0x0279	registerparty
0x027a	releaseclaimedtrigger
0x027b	remotecamerasoundscapeoff
0x027c	remotecamerasoundscapeon
0x027d	remotecontrolturret
0x027e	remotecontrolturretoff
0x027f	controlturreton
0x0280	controlturretoff
0x0281	remotecontrolvehicle
0x0282	remotecontrolvehicleoff
0x0283	remotecontrolvehicletarget
0x0284	remotecontrolvehicletargetoff
0x0285	removeaieventlistener
0x0286	removefrommovingplatformsystem
0x0287	reset
0x0288	resetspreadoverride
0x0289	restoredefaultdroppitch
0x028a	resumespeed
0x028b	setlookaheadtime
0x028c	getlookaheadtime
0x028d	returnplayercontrol
0x028e	ridevehicle
0x028f	rotateby
0x0290	rotatebylinked
0x0291	rotateovertime
0x0292	rotatepitch
0x0293	rotateroll
0x0294	rotateto
0x0295	rotatetolinked
0x0296	rotatevelocity
0x0297	rotateyaw
0x0298	safeteleport
0x0299	savematchrulestohistory
0x029a	sayall
0x029b	sayteam
0x029c	scaleovertime
0x029d	scalepitch
0x029e	scalevolume
0x029f	scragentbeginmelee
0x02a0	scragentclaimnode
0x02a1	scragentdoanimlerp
0x02a2	scragentdoanimrelative
0x02a3	scragentdotrajectory
0x02a4	scragentgetgoalpos
0x02a5	scragentgetmaxturnspeed
0x02a6	scragentrelinquishclaimednode
0x02a7	scragentsetanimmode
0x02a8	scragentsetanimscale
0x02a9	scragentsetclipmode
0x02aa	scragentsetgoalentity
0x02ab	scragentsetgoalnode
0x02ac	scragentsetgoalpos
0x02ad	scragentsetgoalradius
0x02ae	scragentsetmaxturnspeed
0x02af	scragentsetorientmode
0x02b0	scragentsetphysicsmode
0x02b1	scragentsetscripted
0x02b2	scragentsetunittype
0x02b3	scragentsetviewheight
0x02b4	scragentsetwallruncost
0x02b5	scragentsetwaypoint
0x02b6	scragentusemodelcollisionbounds
0x02b7	screenshakeonentity
0x02b8	scriptmodelclearanim
0x02b9	scriptmodelplayanim
0x02ba	scriptmodelplayanimdeltamotion
0x02bb	secondaryoffhandbuttonpressed
0x02bc	seerecently
0x02bd	sendleaderboards
0x02be	setacceleration
0x02bf	setactionslot
0x02c0	setagentattacker
0x02c1	setaimspreadmovementscale
0x02c2	setairresistance
0x02c3	setaispread
0x02c4	setalienjumpcostscale
0x02c5	setalienruncostscale
0x02c6	setalientraversecostscale
0x02c7	setanim
0x02c8	setanimclass
0x02c9	setanimknob
0x02ca	setanimknoball
0x02cb	setanimknoballlimited
0x02cc	setanimknoballlimitedrestart
0x02cd	setanimknoballrestart
0x02ce	setanimknoblimited
0x02cf	setanimknoblimitedrestart
0x02d0	setanimknobrestart
0x02d1	setanimlimited
0x02d2	setanimlimitedrestart
0x02d3	setanimrestart
0x02d4	setanimstate
0x02d5	setanimtime
0x02d6	setanimrate
0x02d7	setanimblendcurve
0x02d8	setcustomnodegameparameter
0x02d9	isanimlooping
0x02da	setautopickup
0x02db	setautorotationdelay
0x02dc	setblurforplayer
0x02dd	setbobrate
0x02de	setbottomarc
0x02df	setcandamage
0x02e0	setcanradiusdamage
0x02e1	setcarddisplayslot
0x02e2	setchargemeleehudvisible
0x02e3	setclientdvar
0x02e4	setclientdvars
0x02e5	setclientomnvar
0x02e6	setclientomnvarbit
0x02e7	setclientowner
0x02e8	setclienttriggeraudiozone
0x02e9	setclienttriggeraudiozonelerp
0x02ea	setclienttriggeraudiozonepartial
0x02eb	setclienttriggeraudiozonepartialwithfade
0x02ec	setclock
0x02ed	setclockup
0x02ee	setclothtype
0x02ef	setconvergenceheightpercent
0x02f0	setconvergencetime
0x02f1	setcorpsefalling
0x02f2	setcorpseremovetimer
0x02f3	getcorpsephysicsorigin
0x02f4	setcursorhint
0x02f5	setdamagestage
0x02f6	setdeceleration
0x02f7	setdefaultaimlimits
0x02f8	setdefaultdroppitch
0x02f9	setdepthoffield
0x02fa	setdistributed2dsound
0x02fb	setdronegoalpos
0x02fc	setempjammed
0x02fd	setengagementmaxdist
0x02fe	setengagementmindist
0x02ff	setentityowner
0x0300	setentitytarget
0x0301	seteyesonuplinkenabled
0x0302	setfixednodesafevolume
0x0303	setflaggedanim
0x0304	setflaggedanimknob
0x0305	setflaggedanimknoball
0x0306	setflaggedanimknoballrestart
0x0307	setflaggedanimknoblimited
0x0308	setflaggedanimknoblimitedrestart
0x0309	setflaggedanimknobrestart
0x030a	setflaggedanimlimited
0x030b	setflaggedanimlimitedrestart
0x030c	setflaggedanimrestart
0x030d	setflashbanged
0x030e	setfxkilldefondelete
0x030f	setgoalentity
0x0310	setgoalnode
0x0311	setgoalpath
0x0312	setgoalpos
0x0313	setgoalvolume
0x0314	setgoalvolumeauto
0x0315	setgoalyaw
0x0316	setgrenadecookscale
0x0317	setgrenadethrowscale
0x0318	sethintstring
0x0319	sethoverparams
0x031a	sethuddynlight
0x031b	sethybridscopestate
0x031c	setjitterparams
0x031d	setleftarc
0x031e	setlightcolor
0x031f	setlightfovrange
0x0320	setlightintensity
0x0321	setlightuvintensity
0x0322	setlightradius
0x0323	setlinkedangles
0x0324	setlocalplayerprofiledata
0x0325	setlookat
0x0326	setlookatent
0x0327	setlookatentity
0x0328	setlookatstateoverride
0x0329	clearlookatstateoverride
0x032a	setlookattext
0x032b	setmantlesoundflavor
0x032c	setmaxpitchroll
0x032d	setmissileminimapvisible
0x032e	setmlgcameradefaults
0x032f	setmlgselectedcameraicon
0x0330	setmlgspectator
0x0331	setmode
0x0332	setmodel
0x0333	setmotiontrackervisible
0x0334	setmovespeedscale
0x0335	setmovingplatformplayerturnrate
0x0336	setmovingplatformtrigger
0x0337	setneargoalnotifydist
0x0338	setnodeploy
0x0339	setnonstick
0x033a	setnormalhealth
0x033b	setocclusion
0x033c	setocclusionfromtable
0x033d	setoffhandprimaryclass
0x033e	setoffhandsecondaryclass
0x033f	setorigin
0x0340	setotherent
0x0341	setperk
0x0342	setpitchorient
0x0343	setplayerangles
0x0344	setplayercorpsedone
0x0345	setplayerdata
0x0346	setplayerintelfound
0x0347	setplayernamestring
0x0348	setplayerspread
0x0349	setpotentialthreat
0x034a	setpriorityclienttriggeraudiozone
0x034b	setpriorityclienttriggeraudiozonepartial
0x034c	setpriorityclienttriggeraudiozonepartialwithfade
0x034d	setproneanimnodes
0x034e	setpulsefx
0x034f	setrank
0x0350	setreverb
0x0351	setreverbfromtable
0x0352	setrightarc
0x0353	setscriptabledamageowner
0x0354	setscriptablepartstate
0x0355	setscriptmoverkillcam
0x0356	setsentrycarrier
0x0357	setsentryowner
0x0358	setturretowner
0x0359	setshader
0x035a	setsoundblend
0x035b	settransientsoundbank
0x035c	setspawnerteam
0x035d	setspawnweapon
0x035e	setspeakermapmonoto51
0x035f	setspeakermapmonotostereo
0x0360	setspectatedefaults
0x0361	setspreadoverride
0x0362	setstablemissile
0x0363	setstance
0x0364	setsuppressiontime
0x0365	setsurfacetype
0x0366	setswitchnode
0x0367	settalktospecies
0x0368	settargetent
0x0369	settargetentity
0x036a	settargetyaw
0x036b	setteamfortrigger
0x036c	settenthstimer
0x036d	settenthstimerstatic
0x036e	settenthstimerup
0x036f	settext
0x0370	setthreatbiasgroup
0x0371	settimer
0x0372	settimerstatic
0x0373	settimerup
0x0374	settimescalefactorfromtable
0x0375	settoparc
0x0376	setturningability
0x0377	setturretanim
0x0378	setturretcanaidetach
0x0379	setturretdismountorg
0x037a	setturretfov
0x037b	setturretignoregoals
0x037c	setturretminimapvisible
0x037d	setturretmodechangewait
0x037e	setturrettargetent
0x037f	setturrettargetvec
0x0380	setturretteam
0x0381	setusepriority
0x0382	setuseprioritymax
0x0383	setvalue
0x0384	setvehgoalpos
0x0385	setvehiclelookattext
0x0386	setvehicleteam
0x0387	setvehweapon
0x0388	setvelocity
0x0389	setviewangleresistance
0x038a	setviewkickscale
0x038b	setviewmodel
0x038c	setviewmodeldepth
0x038d	setviewmodeldepthoffield
0x038e	setvisionparams
0x038f	setwaitnode
0x0390	setwaitspeed
0x0391	setwatersheeting
0x0392	setwaypoint
0x0393	setwaypointedgestyle_rotatingicon
0x0394	setwaypointedgestyle_secondaryarrow
0x0395	setwaypointiconoffscreenonly
0x0396	setweaponammoclip
0x0397	setweaponammostock
0x0398	setweaponhudiconoverride
0x0399	setweaponhudiconoverrideammo
0x039a	setweaponmodelvariant
0x039b	setyawspeed
0x039c	setyawspeedbyname
0x039d	shellshock
0x039e	shoot
0x039f	shootblank
0x03a0	shootstopsound
0x03a1	shootturret
0x03a2	shouldearlyragdoll
0x03a3	shouldplaymeleedeathanim
0x03a4	show
0x03a5	showallparts
0x03a6	showhud
0x03a7	showhudsplash
0x03a8	showonclient
0x03a9	showpart
0x03aa	showonlytoplayer
0x03ab	showtoplayer
0x03ac	showviewmodel
0x03ad	sightconetrace
0x03ae	snaptotargetentity
0x03af	solid
0x03b0	spawn
0x03b1	spawnagent
0x03b2	spawndrone
0x03b3	spawnbotortestclient
0x03b4	springcamdisabled
0x03b5	springcamenabled
0x03b6	stalingradspawn
0x03b7	startac130
0x03b8	startbarrelspin
0x03b9	startcoverarrival
0x03ba	startcoverbehavior
0x03bb	startfiring
0x03bc	startpath
0x03bd	startpathfind
0x03be	startpathnodes
0x03bf	path_getcurrentnode
0x03c0	path_getcurrenttime
0x03c1	path_getcurrentnodetime
0x03c2	stoppath
0x03c3	pausepath
0x03c4	resumepath
0x03c5	startragdoll
0x03c6	startragdollfromimpact
0x03c7	startscriptedanim
0x03c8	starttraversearrival
0x03c9	startusingheroonlylighting
0x03ca	startusinglessfrequentlighting
0x03cb	stopac130
0x03cc	stopanimscripted
0x03cd	stopbarrelspin
0x03ce	stopfiring
0x03cf	stoplocalsound
0x03d0	stoplookat
0x03d1	stoploopsound
0x03d2	stopmoveslide
0x03d3	stopridingvehicle
0x03d4	stoprumble
0x03d5	stopshellshock
0x03d6	stopsliding
0x03d7	stopsoundchannel
0x03d8	stopsounds
0x03d9	stopuseanimtree
0x03da	stopuseturret
0x03db	stopusingheroonlylighting
0x03dc	stopusinglessfrequentlighting
0x03dd	stunplayer
0x03de	suicide
0x03df	switchtooffhand
0x03e0	switchtoweapon
0x03e1	switchtoweaponimmediate
0x03e2	takeallweapons
0x03e3	takeweapon
0x03e4	teleport
0x03e5	teleportentityrelative
0x03e6	thermaldrawdisable
0x03e7	thermaldrawenable
0x03e8	thermalvisionfofoverlayoff
0x03e9	thermalvisionfofoverlayon
0x03ea	thermalvisionoff
0x03eb	thermalvisionon
0x03ec	thermalvisiononshadowoff
